treat,age,hisp,black,married,educ,nodegr,re19,re20,re22
0,63,0,1,0,13.0,0,39044,37941,48080
0,18,0,0,1,9.0,1,23572,22636,37874
0,64,0,0,0,9.0,0,52221,52733,47354
0,43,1,0,0,7.8,0,32895,33574,46031
1,41,0,1,0,7.0,0,57820,57423,44778
1,19,1,1,1,6.8,0,32005,31584,39412
1,21,0,1,1,11.0,1,57202,57497,42307
0,47,0,0,1,10.0,0,32356,31053,44694
1,23,0,1,0,8.0,0,48730,50470,45334
1,63,0,1,0,13.0,0,36269,36952,40786
0,48,1,1,0,9.8,0,37022,37251,37833
0,42,0,0,0,10.0,0,36321,35389,46005
1,23,0,0,1,8.0,1,22473,22262,52206
1,23,0,1,1,7.0,0,44700,44001,35148
1,28,1,0,1,8.8,0,45114,45319,38572
1,25,0,0,1,8.0,0,33965,33827,47829
1,52,0,0,0,7.0,0,26588,26228,49577
1,64,0,0,0,12.0,0,58420,55857,49343
0,43,1,0,1,9.8,0,25611,24972,41114
1,23,0,1,1,7.0,0,39465,39621,42506
1,35,0,0,0,12.0,0,28581,27917,47690
1,48,0,1,1,9.0,0,26069,24772,38515
0,59,0,0,1,7.0,0,33272,32963,44034
1,22,1,1,1,12.8,0,56253,53619,39931
0,39,0,1,1,10.0,0,59479,59887,35539
1,24,0,0,1,9.0,0,26705,27482,51505
0,58,0,1,0,9.0,0,39035,40716,44089
1,42,0,0,1,9.0,0,31558,32876,41156
1,23,1,0,0,12.8,0,58531,58572,49545
0,64,0,0,0,13.0,0,45518,45128,43027
1,59,0,0,0,10.0,0,43274,42930,44650
0,29,0,1,1,12.0,0,58265,60126,42050
1,61,1,0,0,8.8,0,20190,19839,43639
0,19,0,0,1,7.0,0,34443,34953,39043
1,25,0,0,1,11.0,0,32869,33001,45329
0,23,1,0,0,7.8,0,54048,55233,35669
0,59,0,1,0,13.0,0,55282,54773,39943
1,40,0,0,1,7.0,0,32675,34082,45037
0,37,1,0,0,8.8,1,38944,38467,44919
0,54,0,0,1,7.0,0,43129,43478,31890
0,33,0,0,1,12.0,0,24958,24496,49174
0,19,0,1,1,11.0,1,28794,28348,45322
0,63,0,0,0,12.0,0,54636,54179,47097
1,48,0,0,1,12.0,0,21577,22923,46392
0,26,1,0,1,6.8,0,51011,50665,43224
0,43,0,1,0,10.0,0,48665,49084,42665
0,57,1,0,0,10.8,0,44888,43669,43202
1,45,0,0,1,8.0,0,40328,40329,41432
0,18,0,0,1,13.0,0,52976,53978,41400
0,28,1,0,1,11.8,0,20564,19738,43660
1,18,1,0,1,9.8,0,53874,53011,48257
0,61,0,0,0,11.0,0,57444,54754,37573
1,22,0,0,1,8.0,1,30339,31875,44682
1,45,0,0,1,7.0,0,36311,35830,45326
0,60,0,1,0,9.0,0,58947,59394,39253
0,51,1,0,1,7.8,0,28471,28419,39608
0,21,1,0,1,12.8,0,51790,53681,38068
0,64,0,1,0,13.0,0,41196,41912,44116
1,56,1,0,0,8.8,0,21923,21803,38589
0,41,0,0,0,9.0,0,46314,45564,38429
0,21,1,0,1,7.8,0,26920,27652,41252
1,62,0,0,0,12.0,0,26665,27512,47265
1,31,0,1,1,13.0,0,25417,26042,45787
0,20,0,1,1,7.0,0,37509,37886,37525
0,46,0,0,0,7.0,0,59802,59617,47112
1,47,0,1,0,10.0,0,24364,23974,44651
1,59,1,0,0,10.8,0,23651,25888,42944
0,39,0,0,1,7.0,0,46512,46134,34772
0,27,0,0,0,8.0,0,52965,54133,41492
0,30,0,0,0,7.0,0,37899,38665,39372
0,32,1,0,1,12.8,0,45298,46287,45638
0,58,0,0,1,12.0,0,48414,49602,45443
0,21,1,0,1,12.8,0,23145,23736,43943
0,39,0,0,1,11.0,0,24258,23558,44556
0,56,0,1,0,10.0,0,57359,57389,41809
0,25,0,1,1,9.0,0,50374,51576,32188
1,56,0,0,0,7.0,0,59174,59998,43706
1,40,1,0,1,6.8,0,30745,32305,38474
1,27,0,0,1,9.0,0,44537,44506,48776
0,46,0,1,0,11.0,0,23736,22294,34453
0,21,0,1,1,13.0,0,24515,25846,44058
0,25,0,1,1,7.0,0,57969,59977,32222
1,22,1,0,1,11.8,0,47970,48365,47833
1,29,0,0,1,7.0,0,25735,24908,48856
0,22,0,1,1,12.0,1,51464,50368,42131
0,44,1,0,1,6.8,0,35108,34929,37202
1,30,1,0,1,10.8,0,32156,31903,49664
0,20,0,1,1,7.0,0,43928,46019,39403
1,38,1,0,1,10.8,0,28344,28689,40041
1,60,1,0,0,12.8,0,38546,38296,44638
0,33,0,0,1,9.0,0,46154,45543,37983
0,63,0,0,0,8.0,0,49179,47316,44803
1,30,0,0,1,7.0,0,31789,32348,41808
1,27,1,0,1,7.8,0,28195,28574,40067
0,26,0,0,1,11.0,0,45773,46080,46124
1,32,1,0,1,9.8,0,42089,44885,42773
1,58,0,0,0,7.0,0,56959,57055,42130
0,57,0,0,0,9.0,0,57751,58367,48705
0,28,0,0,1,7.0,0,59593,59175,35994
1,54,0,1,0,11.0,1,37151,37544,44795
0,50,0,0,1,7.0,0,55716,55689,43986
0,22,0,1,1,13.0,1,34541,34656,38768
1,50,0,1,1,12.0,0,31356,30716,36609
0,32,0,0,1,7.0,0,48643,49531,35410
0,43,1,0,0,10.8,0,29392,28923,41999
0,58,0,1,0,9.0,0,49947,47826,45222
0,59,0,0,1,9.0,0,21055,20856,45073
0,46,0,1,1,7.0,0,23297,23891,36200
0,36,0,0,0,10.0,1,47358,45343,41762
0,41,0,0,0,7.0,0,34347,31221,38811
0,61,1,0,0,12.8,0,46977,47967,41278
1,54,0,1,1,7.0,0,35240,35071,39224
1,34,0,0,0,13.0,0,51171,51580,41395
1,35,0,0,1,12.0,0,55363,55727,37900
1,33,0,0,0,7.0,0,46869,46763,44568
1,24,0,0,1,12.0,0,50333,51238,47758
1,48,0,0,0,7.0,0,35399,36327,44576
0,31,1,0,0,8.8,0,53977,53432,40592
0,42,0,1,1,8.0,0,29404,28423,45721
0,23,0,0,1,13.0,0,37520,35639,39224
1,58,1,0,1,6.8,0,52603,52939,46092
0,24,1,0,1,7.8,1,45249,44637,41681
0,37,0,0,1,7.0,0,29039,29051,35664
1,50,0,0,1,12.0,0,50342,48429,47568
1,62,0,0,0,7.0,0,47875,47020,38027
0,61,0,0,0,13.0,0,25358,24025,45933
1,63,1,0,0,7.8,0,38886,40285,41293
1,45,0,1,0,9.0,0,25134,26324,43903
0,42,0,0,1,10.0,0,22647,23616,42000
0,35,1,1,1,12.8,0,30656,30057,37811
1,56,0,0,0,11.0,0,39480,38392,45325
1,31,0,1,1,13.0,0,37268,36650,51987
0,51,0,0,1,11.0,0,22655,22672,43690
1,57,0,0,0,7.0,0,54476,55206,43610
0,41,0,0,0,11.0,0,43790,43821,34242
1,28,0,0,0,7.0,0,49297,51073,41669
0,28,0,0,0,10.0,0,54283,54820,37132
1,33,0,1,1,9.0,0,40907,40849,44795
0,37,1,0,1,10.8,0,50200,51184,45229
0,40,0,0,1,7.0,0,20504,22266,40172
0,30,0,0,1,9.0,0,44326,44995,45688
1,26,0,1,1,10.0,0,25076,24937,51359
1,29,0,1,0,7.0,0,35631,35140,40824
1,43,0,0,1,9.0,0,39835,40797,41704
0,30,0,0,1,10.0,0,58764,57365,41470
0,35,0,0,1,12.0,0,43662,42165,38467
1,53,0,1,0,12.0,0,54362,54404,50076
1,52,0,0,0,10.0,0,49918,49915,44429
1,53,0,0,0,9.0,0,30048,31466,45602
0,47,0,1,0,13.0,0,23824,22564,46269
1,47,0,0,0,10.0,0,31943,32332,46336
1,37,0,0,1,10.0,0,37998,36305,42948
1,57,0,0,0,9.0,0,59450,61257,40775
1,20,0,0,1,9.0,0,35969,37653,41474
0,61,1,0,0,11.8,0,32850,32927,49121
0,55,1,0,0,10.8,0,57339,58136,48199
1,56,1,0,0,6.8,0,56113,56921,44025
1,25,0,1,1,13.0,0,55484,54699,42478
0,38,1,0,0,11.8,0,47479,47588,45068
1,18,0,1,0,13.0,0,43664,43784,45974
1,52,0,0,0,7.0,0,20382,20553,46309
1,44,1,0,0,7.8,0,59463,59165,40454
0,62,0,0,1,11.0,0,25274,24240,36472
0,18,0,0,1,10.0,1,57176,57514,44720
0,46,0,0,1,12.0,0,50960,50929,39812
1,33,1,0,1,6.8,0,34366,34497,45467
1,50,1,0,0,9.8,0,47709,46593,51914
0,33,0,1,0,12.0,0,50959,51997,46118
0,23,0,0,1,8.0,0,43688,46328,38160
0,31,1,0,1,10.8,1,53359,54304,40565
1,51,1,0,0,7.8,0,21624,21322,41441
0,49,0,0,0,7.0,0,48681,49037,46588
0,38,1,0,1,10.8,0,27392,27746,37791
0,56,1,0,0,8.8,0,50821,50340,41318
1,21,0,1,1,8.0,0,48518,48713,40419
0,53,1,0,0,6.8,0,29642,28777,43766
1,26,0,0,1,10.0,0,54805,55634,44835
1,51,0,0,0,7.0,0,38484,38190,40215
0,24,1,0,1,10.8,0,50115,50480,46096
1,53,0,0,0,9.0,0,59483,61148,46216
1,59,0,0,1,8.0,0,21332,22567,38277
1,37,0,0,0,13.0,0,25510,26770,40884
0,27,0,0,1,13.0,0,45707,47060,42683
1,26,1,0,1,6.8,0,39588,37989,43751
0,37,1,0,0,9.8,0,42580,40757,46198
0,32,1,1,1,10.8,0,24054,24590,37191
0,49,1,0,0,8.8,0,37961,39216,30039
0,29,1,0,0,9.8,0,42611,42638,42842
1,44,0,0,1,9.0,0,29311,31221,50181
1,26,0,1,0,10.0,0,56922,55448,43422
1,37,0,0,1,10.0,0,56943,56833,38905
1,34,0,1,1,8.0,0,47340,45905,38911
1,26,0,0,1,11.0,1,48965,47603,45487
1,18,1,0,1,9.8,0,28064,28316,47834
0,19,0,1,0,10.0,1,55129,53241,31188
0,46,1,1,1,6.8,0,51761,53364,35919
0,26,1,1,0,7.8,0,27328,27618,38546
1,24,0,1,1,9.0,0,56854,57121,41722
0,29,0,1,1,8.0,0,52314,50165,30638
0,20,0,0,0,9.0,1,49889,49696,42948
1,50,0,0,0,11.0,0,20131,19441,40383
1,40,0,0,1,13.0,0,39229,39661,50059
1,43,0,1,1,10.0,1,43966,43280,37645
0,59,0,1,1,9.0,0,43035,42366,44188
1,45,1,0,1,6.8,0,52387,50885,45210
0,52,0,0,0,8.0,0,43825,44436,44767
0,32,1,0,0,7.8,0,57214,58207,38761
0,39,0,1,0,11.0,0,49998,51110,40534
0,23,0,0,0,9.0,0,28337,28059,37828
1,20,1,0,1,9.8,1,22336,23011,48753
1,50,1,0,0,6.8,0,54618,54089,41761
1,25,1,0,1,9.8,0,49058,48541,45176
0,56,0,0,0,12.0,0,41110,41696,45098
0,45,0,0,1,10.0,0,30955,32315,39563
0,50,1,0,1,10.8,0,27526,28464,36287
0,38,0,0,0,12.0,0,44162,45387,37647
0,29,1,0,0,9.8,1,20879,23653,37695
0,41,1,0,1,11.8,0,29285,30318,38811
1,58,0,1,0,9.0,0,38133,38219,46742
0,25,0,1,1,11.0,0,34474,32893,39410
0,40,1,0,0,9.8,0,27173,26592,37319
1,40,0,0,0,7.0,1,41239,41192,42538
0,51,0,0,0,7.0,0,39222,39718,34726
0,41,1,0,0,8.8,0,44673,45709,42326
0,22,1,0,0,6.8,0,54283,54882,40161
1,37,0,0,1,12.0,0,55625,57178,46939
0,22,1,1,1,8.8,0,41565,41421,36880
1,56,1,0,0,8.8,0,53905,55207,47482
1,38,1,0,1,9.8,0,30565,33225,43673
1,43,0,0,0,8.0,0,43237,42610,37541
0,29,1,1,1,11.8,0,36829,37545,41392
0,53,0,0,0,11.0,0,30903,30455,45192
1,24,0,1,1,11.0,0,54196,55738,39141
0,52,1,0,1,9.8,0,20757,21902,42431
1,50,0,0,1,7.0,0,59581,60478,48262
0,39,0,0,1,10.0,0,28166,28679,35294
1,58,1,0,0,7.8,0,39681,40912,46561
0,44,0,0,1,8.0,0,51029,51961,49248
0,39,0,0,1,12.0,0,50900,51754,45220
0,20,0,1,1,9.0,1,48409,46493,34192
1,51,0,1,1,12.0,0,43838,44513,43535
1,21,1,0,1,9.8,0,52379,51654,42744
0,47,0,1,0,8.0,0,49776,50306,37494
1,44,0,1,0,12.0,0,54674,53551,41460
0,19,0,0,1,10.0,1,36071,35141,38426
1,58,1,0,1,9.8,0,20131,20154,41409
1,20,1,0,1,11.8,0,43485,42616,46611
0,60,0,1,1,8.0,0,26163,26638,43905
1,54,0,1,0,10.0,0,56980,57448,38460
1,34,1,1,0,6.8,0,51412,50683,41674
1,58,0,0,0,11.0,0,39681,42988,45978
0,45,0,0,0,9.0,0,30233,30430,41251
0,31,1,1,1,9.8,0,46555,47351,43725
0,30,0,1,1,9.0,0,54187,54497,37408
0,51,1,1,0,8.8,0,32041,32722,38954
0,26,0,1,1,7.0,1,40060,38208,38466
0,38,0,0,1,10.0,0,28585,27321,39880
1,18,0,0,1,11.0,0,51257,52789,35924
1,57,0,0,1,10.0,0,22380,21472,45499
1,58,0,0,0,7.0,0,56033,54287,40364
0,64,0,0,0,7.0,0,44511,45220,38786
1,45,0,1,1,9.0,0,20911,20919,41171
1,55,1,1,1,8.8,0,25552,27709,45687
0,33,1,1,0,11.8,1,49259,50218,49984
0,47,0,0,1,8.0,0,57294,57345,43772
0,39,0,0,1,7.0,0,38544,38377,45349
1,44,0,0,1,9.0,0,26409,27431,48878
0,57,1,0,0,9.8,0,32450,33457,35164
0,42,0,0,0,7.0,0,35145,34758,34670
1,22,0,0,1,13.0,0,27368,25748,38794
0,34,0,1,1,7.0,0,25878,24585,41424
1,53,0,0,0,9.0,0,58939,59003,43723
0,20,1,0,1,10.8,0,38078,37514,38720
1,34,0,0,1,11.0,0,33296,32681,40634
0,40,0,0,0,12.0,0,41688,41574,48550
1,25,0,0,1,8.0,1,30408,31589,35622
0,23,1,0,1,8.8,0,49012,47060,40112
1,41,0,0,0,12.0,0,23149,24127,43437
1,38,1,0,1,9.8,0,58963,60360,42355
1,20,1,0,1,8.8,0,57832,57936,44963
0,53,1,0,0,6.8,0,33876,33635,41226
0,60,0,1,0,9.0,0,39790,40306,44945
1,56,0,0,1,9.0,0,26127,24382,42972
1,31,0,1,0,8.0,0,45239,44351,43810
0,21,0,0,1,10.0,1,22416,21897,49744
0,41,0,0,1,10.0,0,29195,28993,42601
1,54,0,0,0,9.0,0,20625,21359,39254
1,24,0,1,1,12.0,0,32977,33478,44743
1,28,0,0,1,8.0,0,46803,46963,49067
1,63,1,0,0,6.8,0,31567,31872,46700
0,41,0,1,0,9.0,0,56014,56462,31944
0,60,0,0,0,12.0,0,21879,22024,47660
0,47,1,0,0,7.8,0,59987,59777,44608
0,47,0,0,0,8.0,0,37652,37677,43179
0,34,1,0,0,12.8,1,47866,48190,39209
0,52,0,1,0,7.0,0,21431,19033,41520
1,21,1,0,1,10.8,0,28946,30163,37585
0,33,1,0,1,11.8,0,57920,58345,39392
1,58,0,0,0,9.0,0,21734,22320,37886
0,26,0,1,1,10.0,0,27697,28247,35841
1,48,1,0,1,7.8,0,24296,23932,51402
1,42,1,0,1,8.8,0,42253,42140,45652
1,30,0,1,1,11.0,0,43985,44626,37157
0,34,1,1,1,10.8,0,49058,49327,37141
1,51,1,0,0,10.8,0,30302,27890,43305
0,51,0,1,0,8.0,0,57982,60460,35745
0,18,0,0,1,9.0,0,21718,21839,48693
0,28,0,0,1,13.0,0,23506,22797,45080
1,27,0,1,0,7.0,0,44537,44355,42111
0,48,0,1,0,8.0,0,22456,23309,38743
0,54,0,1,0,10.0,0,42565,41920,41429
1,51,0,0,0,11.0,0,45536,45480,46122
0,50,0,1,0,10.0,0,57778,56571,50516
0,23,1,0,1,12.8,0,57882,58625,30754
0,34,1,0,0,7.8,0,32771,32448,38399
0,53,0,0,0,8.0,0,48189,48295,40607
0,41,0,1,0,11.0,0,23141,23035,45293
0,39,0,1,0,11.0,0,53591,52964,43469
1,48,0,0,1,13.0,0,47780,47400,44339
0,30,0,1,1,9.0,0,39534,41274,37642
1,26,0,1,1,12.0,0,44181,43665,36668
0,35,0,1,1,7.0,0,35718,36922,40770
1,62,1,0,0,8.8,0,25512,25387,44284
0,44,0,1,1,9.0,0,43992,45734,38026
1,25,0,0,1,9.0,0,27819,27725,42546
0,64,0,1,1,11.0,0,30625,31452,38114
1,35,1,0,1,7.8,1,35600,34278,38555
0,35,0,0,1,12.0,0,53548,55056,37375
0,64,0,0,0,12.0,0,37584,37248,45492
1,45,0,1,1,8.0,0,26794,27567,44453
0,38,0,0,1,9.0,0,36508,35176,43863
1,49,0,0,0,13.0,0,57016,56123,46239
1,48,0,0,0,10.0,0,56804,57092,39477
1,51,0,0,0,7.0,0,44388,44552,42983
1,51,0,1,0,8.0,0,44619,44818,43226
0,56,0,0,0,12.0,0,33926,35381,40936
0,43,0,0,0,10.0,0,42326,42962,54433
0,35,1,1,1,8.8,0,41351,41320,36060
1,53,0,0,0,9.0,0,45930,45554,50127
1,26,0,1,0,10.0,0,37955,36299,45133
0,45,1,0,0,7.8,0,47389,46947,40752
0,28,0,0,1,7.0,1,21605,20370,35077
0,45,0,0,0,12.0,1,48784,48980,54669
0,46,0,0,0,12.0,0,44761,43545,47317
1,61,0,1,1,10.0,0,22143,21378,46175
0,41,1,1,0,7.8,0,48564,47082,48555
0,18,0,1,1,11.0,0,28387,28031,40832
0,20,1,1,1,7.8,1,55241,58537,38632
1,61,0,0,0,7.0,0,50838,51125,42746
1,39,0,1,1,11.0,0,55921,54917,38095
0,30,0,0,0,11.0,1,22689,22828,38654
0,34,0,0,0,10.0,0,38811,39128,40406
0,53,0,1,0,7.0,0,51463,51995,49132
1,58,1,1,1,8.8,0,39478,38041,41966
1,59,1,1,0,8.8,0,34659,36680,45857
0,39,1,0,0,10.8,0,54857,54173,42708
1,42,0,0,0,8.0,0,21005,20634,38152
0,27,0,0,0,7.0,0,42409,43060,34447
0,46,1,0,1,8.8,0,41879,42682,34335
0,59,0,0,0,8.0,0,51898,50879,40156
0,42,1,1,1,9.8,0,33698,31893,38630
1,63,0,0,0,11.0,0,21732,21734,31458
0,19,0,0,1,11.0,0,48107,49117,41110
1,30,0,0,0,8.0,0,39895,40674,47491
1,64,1,0,0,8.8,0,42714,42421,43132
0,42,0,0,1,8.0,1,31096,30054,33223
0,25,0,0,0,13.0,0,47927,46109,44753
0,49,0,0,0,11.0,0,42941,43383,41756
1,41,0,0,0,9.0,0,35230,34422,43948
0,38,0,0,1,12.0,0,29236,28461,43389
0,35,0,0,0,12.0,0,26389,26614,41599
1,29,0,0,0,12.0,1,59482,58974,43382
1,54,0,0,1,8.0,0,20236,20320,44792
1,49,0,0,0,7.0,0,21092,20952,42269
0,52,1,0,0,6.8,0,39004,40826,39270
1,45,0,1,0,10.0,0,54065,53145,45684
1,53,1,1,1,6.8,0,56340,53883,41101
0,56,0,0,0,9.0,0,56614,56351,44387
0,60,1,0,1,11.8,0,24767,24146,41364
1,44,0,0,1,10.0,0,33995,34154,43441
0,23,1,0,1,7.8,1,42367,42951,38540
0,32,0,0,1,11.0,0,21533,19708,45003
0,31,1,0,1,10.8,1,30572,30662,41148
0,29,1,0,1,11.8,0,24626,25162,46611
0,29,0,0,1,10.0,1,21274,21427,46117
1,33,0,1,0,9.0,0,24391,24755,45265
1,62,0,0,0,13.0,0,56691,56771,52576
0,60,0,0,0,13.0,0,25502,25431,47417
0,19,0,1,1,10.0,0,52659,51253,36353
1,39,0,0,0,10.0,0,42207,41736,43629
1,46,0,1,1,11.0,0,56044,56184,45988
1,60,0,0,0,12.0,0,57822,56745,45616
0,22,0,0,1,8.0,0,49664,52032,35768
0,44,0,1,0,8.0,0,48093,47682,46483
1,43,0,1,0,10.0,0,48336,48410,43529
0,44,0,0,1,9.0,0,54451,55928,36889
0,23,0,1,1,7.0,0,37919,37526,39625
0,36,1,0,0,8.8,0,37646,37305,35799
0,42,0,0,0,12.0,0,35431,36291,36786
0,26,0,1,0,7.0,1,38759,37771,40753
0,38,0,0,1,9.0,0,26606,26685,43163
1,46,0,0,1,8.0,1,57583,57591,36627
1,34,0,0,1,12.0,0,42331,43529,42370
0,23,0,0,1,13.0,0,21527,20164,47392
1,22,0,0,1,10.0,0,46889,45717,37718
1,41,1,0,0,9.8,0,38584,37601,43338
0,20,0,0,1,8.0,0,21220,20850,38533
1,55,0,0,1,13.0,0,24396,22983,45404
1,25,0,1,1,10.0,0,42592,42061,37658
0,54,1,1,1,8.8,0,28727,30436,40609
0,25,1,0,1,12.8,0,44604,44583,47665
0,61,1,0,1,8.8,0,29218,28047,38135
1,40,0,0,1,7.0,1,24325,23825,38846
0,27,0,0,1,8.0,0,59823,59502,37812
0,35,1,0,1,12.8,0,31525,32543,34954
1,44,1,0,1,12.8,0,44535,43940,37015
1,40,1,0,1,6.8,1,25444,24517,41257
1,49,0,0,0,12.0,0,36321,37306,33401
1,56,0,1,0,9.0,0,59026,58201,38837
1,49,0,0,0,7.0,0,33564,32245,46046
1,56,0,1,1,9.0,0,39377,38055,48224
1,60,0,0,0,11.0,0,27239,27086,48037
1,24,0,0,1,11.0,0,42495,43638,35868
0,43,0,0,1,11.0,0,54037,54872,52266
1,18,1,1,1,8.8,0,57199,56275,46302
0,58,0,0,0,11.0,0,33940,35963,42569
1,43,0,0,0,8.0,0,59876,61180,45650
1,44,0,0,0,10.0,0,35809,36744,37527
0,42,0,0,1,12.0,1,40507,38691,37765
0,42,0,1,1,7.0,0,28233,29857,40901
0,26,0,0,1,12.0,0,53221,54049,47641
1,25,0,0,1,7.0,1,55259,53913,39178
0,30,1,0,1,7.8,0,21890,23441,45978
1,52,1,1,0,9.8,1,59896,60768,42765
1,47,1,0,1,11.8,0,31204,30771,37699
1,53,0,0,0,13.0,0,22198,23032,46321
1,46,1,0,1,8.8,0,21357,21317,49012
1,42,1,0,1,9.8,0,46982,47135,42530
0,46,1,0,1,8.8,1,24719,25182,42322
0,56,1,0,1,12.8,0,22503,20648,41733
1,64,1,0,0,6.8,0,58397,56927,42634
1,22,0,0,1,13.0,0,43043,42677,47988
1,60,0,0,0,9.0,0,20560,20610,48345
1,43,0,1,1,8.0,0,56511,58353,47796
0,46,0,0,1,9.0,0,37059,37609,37160
0,34,0,0,0,10.0,0,37308,37168,40981
1,48,1,0,1,12.8,0,25527,23752,43045
0,58,1,0,0,9.8,0,39242,37931,51084
0,52,1,0,1,8.8,0,41758,43104,48365
1,31,1,1,1,6.8,0,36197,37152,49508
0,44,0,0,1,11.0,0,36810,36840,46750
0,50,0,0,1,9.0,0,56702,56595,42356
1,58,0,1,0,7.0,0,57667,56886,41896
0,50,0,0,0,12.0,0,45191,45823,38073
0,25,1,0,1,8.8,0,26612,27438,36340
0,21,0,0,1,9.0,0,27560,27051,40367
0,44,1,0,1,10.8,0,55780,54056,43512
1,53,0,1,0,10.0,0,36212,37722,44612
0,44,1,1,1,11.8,0,40061,38321,43841
0,46,0,0,0,11.0,0,35610,35870,43024
0,59,1,0,0,6.8,0,35368,34389,36418
0,30,0,1,1,12.0,0,55320,55165,40200
0,64,0,0,0,12.0,0,58456,57241,42400
1,32,0,0,0,9.0,0,48716,48996,43753
1,61,0,1,0,11.0,0,54640,54854,43800
1,60,0,0,0,9.0,0,42235,41958,49822
1,34,0,1,1,7.0,0,53798,55133,39779
0,44,0,1,1,12.0,0,29695,30286,48350
0,32,1,1,0,12.8,0,42578,42196,36051
0,41,0,0,0,8.0,0,44476,43611,41165
1,42,0,0,0,8.0,1,45486,43813,40417
1,57,0,0,1,8.0,0,28657,28529,39111
1,32,0,0,1,13.0,0,49817,50421,39391
1,53,1,1,0,7.8,0,48301,47125,45299
1,24,0,0,1,10.0,0,38856,37991,44068
0,52,1,0,1,6.8,0,22988,22224,48020
1,32,0,0,1,13.0,0,41769,42508,49303
1,47,1,0,1,7.8,0,21499,22779,46345
0,24,0,0,1,9.0,0,21934,23461,41162
1,64,1,0,0,8.8,0,56651,54882,45078
1,52,1,0,1,11.8,0,31572,31818,48377
1,37,0,0,1,10.0,0,34872,36628,47679
1,24,0,0,1,11.0,0,33012,31470,47722
1,36,0,1,1,9.0,0,55531,54605,43541
0,44,0,1,0,8.0,0,44159,45137,41312
1,50,1,0,0,8.8,0,40455,40501,47383
1,21,0,0,1,11.0,0,58385,58794,43533
0,51,0,0,0,9.0,0,36348,37881,40468
1,60,1,0,0,6.8,0,45216,45984,45670
1,50,1,0,0,11.8,0,37109,36012,44879
1,35,1,0,1,6.8,0,40429,40559,45168
1,60,0,1,0,10.0,0,44615,45396,51528
0,33,1,1,0,10.8,1,44227,44262,34997
1,41,0,0,1,13.0,0,32070,31337,38320
0,40,0,0,0,11.0,0,47200,46923,35723
0,35,1,0,0,8.8,0,31745,31221,42001
0,28,0,0,1,13.0,0,58358,56370,41518
0,42,1,0,1,9.8,0,53118,53676,44349
0,54,1,0,0,9.8,0,55935,55636,38727
0,53,1,1,0,11.8,0,55578,56186,43930
1,41,0,0,0,10.0,0,54660,54957,46873
1,47,1,0,0,8.8,0,40848,38613,40817
1,25,1,1,1,9.8,0,50205,48754,35202
1,49,0,0,0,8.0,0,29630,28255,52081
1,20,1,0,1,10.8,0,45729,44879,52151
1,33,1,0,1,10.8,0,55733,57168,46208
1,58,0,1,1,8.0,0,31518,32061,41535
1,55,0,0,0,10.0,0,36104,36271,44702
0,36,0,0,0,12.0,1,52324,53203,36716
1,35,1,0,1,10.8,0,54364,55780,42275
0,27,0,0,1,7.0,0,32110,32549,36034
0,19,1,0,1,8.8,0,22294,21135,33813
0,28,0,0,0,7.0,0,41648,42153,40637
1,62,1,1,0,10.8,0,58932,58182,44826
0,58,1,1,0,6.8,1,43071,43077,34849
0,20,0,0,1,10.0,0,54973,54599,42196
1,63,0,0,0,12.0,0,33562,33073,46689
0,24,0,1,1,10.0,1,33499,34428,36233
1,63,1,0,0,11.8,0,35211,34482,43591
0,34,0,1,1,9.0,0,34528,33763,42617
0,47,0,1,0,7.0,0,53702,53794,41891
0,40,1,1,0,6.8,0,39504,39665,45887
1,20,1,1,1,8.8,0,51904,51766,48576
0,54,0,0,0,9.0,0,49721,50367,40604
1,32,0,0,1,10.0,0,20527,21381,41390
0,26,0,1,1,8.0,0,37027,37029,40567
0,36,0,0,0,12.0,0,48245,48454,50146
1,47,0,0,0,9.0,0,40863,41428,48757
0,54,0,1,1,7.0,0,39999,39480,34596
0,50,0,0,1,7.0,0,39582,38823,33725
0,19,0,0,1,7.0,0,34148,34261,36471
0,22,0,0,0,12.0,0,28336,28701,37274
0,53,0,0,0,9.0,0,58526,58411,32054
1,37,0,0,1,13.0,0,59369,60508,47565
0,58,1,0,0,6.8,0,35515,35360,38357
1,46,0,0,0,10.0,0,35385,36400,48067
0,20,0,0,1,13.0,0,38844,40465,43477
0,53,0,0,0,8.0,0,33720,33306,37529
0,35,0,0,0,12.0,0,57642,57292,43026
0,30,0,1,0,12.0,0,55603,55560,38010
1,48,1,0,1,7.8,0,20326,19654,41188
0,33,0,1,1,7.0,0,36195,35696,37807
0,45,1,1,1,11.8,0,47866,48580,48616
0,63,0,0,0,12.0,0,38619,36760,42155
0,51,1,0,0,12.8,0,51926,52446,42704
1,39,0,0,0,10.0,0,28553,28414,43250
0,60,0,0,1,13.0,0,22400,23308,43828
0,33,0,0,1,9.0,0,37358,37275,34271
0,56,0,0,0,7.0,0,25354,25492,44112
0,33,1,0,1,8.8,0,36751,35876,39788
1,43,0,0,0,12.0,0,49573,49123,42884
1,47,0,0,0,7.0,0,58274,60112,45954
0,47,0,1,1,10.0,0,48935,49220,38700
1,41,0,0,1,13.0,0,50126,51071,49612
1,38,0,1,1,12.0,0,28700,29862,46620
1,33,0,0,1,12.0,0,41566,41404,50095
1,57,1,1,1,10.8,0,25227,25281,46196
1,60,0,0,0,13.0,0,58796,60038,44569
